company,sector,country,region,year,total_postings,ai_postings,avg_ai_score,avg_posted_salary,ai_adoption_rate
2644051.0,Technology,United States,CA,2023,1,0,0.0,155808.0,0.0
2645.0,Technology,United States,KS,2023,1,0,0.0,,0.0
2646.0,Technology,United States,CA,2023,2,1,0.275,84032.4525,0.5
2646.0,Technology,United States,CO,2023,1,0,0.0,135000.0,0.0
2646.0,Technology,United States,GA,2023,1,0,0.0,,0.0
2646.0,Technology,United States,IA,2023,1,0,0.0,,0.0
2646.0,Technology,United States,IL,2023,2,0,0.0,,0.0
2646.0,Technology,United States,IN,2023,1,0,0.0,,0.0
2646.0,Technology,United States,KY,2023,1,0,0.0,,0.0
2646.0,Technology,United States,MN,2023,2,0,0.0,,0.0
2646.0,Technology,United States,MO,2023,1,0,0.0,,0.0
2646.0,Technology,United States,OH,2023,1,0,0.0,,0.0
2646.0,Technology,United States,PA,2023,1,0,0.0,,0.0
2646.0,Technology,United States,SC,2023,2,0,0.0,21.5,0.0
2646.0,Technology,United States,TN,2023,1,0,0.0,,0.0
2646.0,Technology,United States,TX,2023,3,1,0.18333333333333335,,0.3333333333333333
2646.0,Technology,United States,VA,2023,2,0,0.0,,0.0
2646.0,Technology,United States,VT,2023,1,0,0.0,,0.0
2648.0,Technology,United States,IL,2023,2,0,0.0,,0.0
2649.0,Technology,United States,IL,2023,6,1,0.03333333333333333,,0.16666666666666666
2650.0,Technology,United States,IL,2023,7,0,0.0,38146.917499999996,0.0
2651.0,Technology,United States,CA,2023,2,0,0.0,126759.0,0.0
265166.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
2652632.0,Technology,United States,GA,2023,1,0,0.0,,0.0
265294.0,Technology,United States,TN,2023,1,1,0.55,85000.0,1.0
265314.0,Technology,United States,NY,2023,1,0,0.1,155000.0,0.0
2654.0,Technology,United States,CA,2023,2,0,0.0,5839.5,0.0
26541103.0,Technology,United States,TX,2023,1,0,0.0,97500.0,0.0
2658553.0,Technology,United States,NY,2023,1,0,0.0,105000.0,0.0
265869.0,Technology,United States,IA,2023,1,0,0.0,,0.0
265869.0,Technology,United States,ID,2023,2,0,0.0,,0.0
26587222.0,Technology,United States,NY,2023,1,0,0.0,18.5,0.0
2658876.0,Technology,United States,CA,2023,1,0,0.0,22.5,0.0
2658876.0,Technology,United States,NY,2023,2,1,0.2,147450.0,0.5
26597.0,Technology,United States,ID,2023,1,0,0.0,,0.0
2660.0,Technology,United States,CA,2023,2,0,0.05,9806.75,0.0
2660651.0,Technology,United States,FL,2023,1,1,0.45,142500.0,1.0
2660651.0,Technology,United States,MA,2023,1,1,0.45,142500.0,1.0
26621580.0,Technology,United States,MI,2023,1,0,0.0,72.5,0.0
266375.0,Technology,United States,Unknown,2023,1,0,0.0,70000.0,0.0
26638644.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
2664556.0,Technology,United States,AK,2023,1,0,0.0,1929.5,0.0
2664556.0,Technology,United States,CA,2023,2,0,0.0,1957.5,0.0
2664556.0,Technology,United States,FL,2023,1,0,0.0,1559.0,0.0
2664556.0,Technology,United States,IA,2023,1,0,0.0,746.5,0.0
2664556.0,Technology,United States,IN,2023,2,0,0.0,2215.5,0.0
2664556.0,Technology,United States,ME,2023,1,0,0.0,924.0,0.0
2664556.0,Technology,United States,NJ,2023,2,0,0.0,1660.75,0.0
2664556.0,Technology,United States,OH,2023,3,0,0.0,2407.5,0.0
2664556.0,Technology,United States,PA,2023,1,0,0.0,2086.5,0.0
2664556.0,Technology,United States,SC,2023,1,0,0.0,1958.5,0.0
2664556.0,Technology,United States,SD,2023,2,0,0.0,2266.5,0.0
2664556.0,Technology,United States,TN,2023,1,0,0.0,2086.5,0.0
2664556.0,Technology,United States,TX,2023,1,0,0.0,1119.5,0.0
2664556.0,Technology,United States,VA,2023,3,0,0.0,2417.1666666666665,0.0
2665404.0,Technology,United States,CO,2023,1,0,0.0,62350.0,0.0
2666.0,Technology,United States,CA,2023,2,0,0.0,8947.25,0.0
26676.0,Technology,United States,WI,2023,1,0,0.0,,0.0
2668040.0,Technology,United States,CA,2023,1,0,0.0,,0.0
2668792.0,Technology,United States,FL,2023,2,0,0.0,125000.0,0.0
2668792.0,Technology,United States,PA,2023,1,0,0.0,,0.0
2668792.0,Technology,United States,SD,2023,1,0,0.0,,0.0
2669550.0,Technology,United States,Unknown,2023,1,0,0.0,60000.0,0.0
2673722.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
2677.0,Technology,United States,IN,2023,1,0,0.0,,0.0
2677.0,Technology,United States,NC,2023,1,0,0.0,,0.0
2677.0,Technology,United States,VA,2023,1,0,0.0,,0.0
26792.0,Technology,United States,MD,2023,1,0,0.0,,0.0
2680000.0,Technology,United States,PA,2023,1,0,0.1,97500.0,0.0
2680000.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
2680550.0,Technology,United States,MD,2023,1,0,0.0,105000.0,0.0
2684081.0,Technology,United States,Unknown,2023,3,1,0.06666666666666667,,0.3333333333333333
2685223.0,Technology,United States,CA,2023,1,0,0.0,47250.0,0.0
2686249.0,Technology,United States,MN,2023,1,0,0.0,,0.0
26873.0,Technology,United States,CA,2023,1,0,0.0,21.5,0.0
2688310.0,Technology,United States,Unknown,2023,1,1,0.30000000000000004,,1.0
26894.0,Technology,United States,AZ,2023,1,0,0.0,147500.0,0.0
26894.0,Technology,United States,CA,2023,1,0,0.0,147500.0,0.0
26894.0,Technology,United States,IL,2023,1,0,0.0,140000.0,0.0
2689618.0,Technology,United States,NY,2023,1,0,0.0,,0.0
268974.0,Technology,United States,TX,2023,1,0,0.0,,0.0
2689946.0,Technology,United States,OH,2023,1,0,0.0,27.0,0.0
2689946.0,Technology,United States,Unknown,2023,2,0,0.0,31.5,0.0
2691463.0,Technology,United States,MD,2023,1,0,0.0,,0.0
2691463.0,Technology,United States,OR,2023,2,0,0.1,,0.0
2691463.0,Technology,United States,PA,2023,1,0,0.1,,0.0
2692259.0,Technology,United States,CA,2023,1,0,0.0,51153.0,0.0
26923.0,Technology,United States,AK,2023,5,0,0.0,,0.0
26923.0,Technology,United States,MI,2023,1,0,0.0,,0.0
26923.0,Technology,United States,MN,2023,10,0,0.0,1154.857142857143,0.0
26932.0,Technology,United States,GA,2023,1,0,0.0,,0.0
26932.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
269397.0,Technology,United States,FL,2023,3,2,0.25,,0.6666666666666666
26945.0,Technology,United States,Unknown,2023,2,1,0.425,139500.0,0.5
269675.0,Technology,United States,PA,2023,1,0,0.0,,0.0
2700167.0,Technology,United States,KS,2023,1,0,0.0,,0.0
2700167.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
270020.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
27002539.0,Technology,United States,FL,2023,1,0,0.0,,0.0
2700663.0,Technology,United States,CA,2023,1,1,0.2,,1.0
2701.0,Technology,United States,FL,2023,1,0,0.0,104100.0,0.0
2701.0,Technology,United States,GA,2023,1,0,0.0,96900.0,0.0
2701.0,Technology,United States,MA,2023,3,0,0.0,152700.0,0.0
2701.0,Technology,United States,NC,2023,2,0,0.0,96900.0,0.0
2701.0,Technology,United States,NH,2023,1,1,0.30000000000000004,206250.0,1.0
2701.0,Technology,United States,OH,2023,1,0,0.0,66350.0,0.0
2701.0,Technology,United States,RI,2023,1,0,0.0,123000.0,0.0
2701.0,Technology,United States,TN,2023,1,0,0.0,96900.0,0.0
27011869.0,Technology,United States,Unknown,2023,1,1,0.2,149500.0,1.0
27017083.0,Technology,United States,NY,2023,1,0,0.0,105000.0,0.0
27020.0,Technology,United States,VA,2023,1,0,0.0,,0.0
27025776.0,Technology,United States,Unknown,2023,2,2,0.65,106250.0,1.0
27055364.0,Technology,United States,PA,2023,1,0,0.0,,0.0
27062130.0,Technology,United States,CA,2023,1,0,0.0,15.5,0.0
27069.0,Technology,United States,CA,2023,1,0,0.0,,0.0
27069.0,Technology,United States,NY,2023,1,0,0.0,190000.0,0.0
2709.0,Technology,United States,OH,2023,1,0,0.0,95000.0,0.0
271032.0,Technology,United States,PA,2023,1,0,0.0,,0.0
27111495.0,Technology,United States,OK,2023,1,0,0.0,,0.0
27116821.0,Technology,United States,GA,2023,1,0,0.0,,0.0
2712059.0,Technology,United States,UT,2023,1,0,0.0,23.0,0.0
27127.0,Technology,United States,FL,2023,1,0,0.0,,0.0
27127.0,Technology,United States,TX,2023,1,0,0.0,,0.0
27135429.0,Technology,United States,Unknown,2023,1,1,0.45,137166.5,1.0
2713586.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
27136659.0,Technology,United States,CA,2023,1,0,0.0,42.5,0.0
271422.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
2716125.0,Technology,United States,Unknown,2023,1,1,0.55,,1.0
27172.0,Technology,United States,SD,2023,1,0,0.0,27.055,0.0
27176653.0,Technology,United States,OH,2023,1,0,0.0,,0.0
27179342.0,Technology,United States,NC,2023,1,0,0.0,,0.0
27179342.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
27183464.0,Technology,United States,ME,2023,1,0,0.0,,0.0
27185258.0,Technology,United States,FL,2023,1,0,0.0,60000.0,0.0
27185258.0,Technology,United States,Unknown,2023,1,0,0.0,24.04,0.0
27193363.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
27200744.0,Technology,United States,LA,2023,3,0,0.0,6399.0,0.0
27213529.0,Technology,United States,UT,2023,1,0,0.0,42.885000000000005,0.0
2721911.0,Technology,United States,MI,2023,1,0,0.0,,0.0
2721914.0,Technology,United States,AL,2023,1,0,0.0,,0.0
2722.0,Technology,United States,CA,2023,1,0,0.0,30.97,0.0
27249903.0,Technology,United States,Unknown,2023,1,1,0.55,187500.0,1.0
2727542.0,Technology,United States,CO,2023,1,0,0.0,22.59,0.0
27290.0,Technology,United States,MD,2023,1,0,0.0,,0.0
27292.0,Technology,United States,MD,2023,1,0,0.0,,0.0
27292.0,Technology,United States,NC,2023,1,0,0.0,,0.0
27292.0,Technology,United States,NY,2023,1,1,0.2,40.5,1.0
27292.0,Technology,United States,OR,2023,1,0,0.0,24.5,0.0
27292.0,Technology,United States,TX,2023,1,0,0.1,,0.0
27292.0,Technology,United States,Unknown,2023,2,2,0.525,,1.0
27292.0,Technology,United States,WA,2023,1,0,0.0,47.5,0.0
2730.0,Technology,United States,Unknown,2023,1,0,0.0,69350.0,0.0
27304.0,Technology,United States,Unknown,2023,1,0,0.0,78250.0,0.0
2731814.0,Technology,United States,VA,2023,1,0,0.0,,0.0
27333.0,Technology,United States,Unknown,2023,1,0,0.0,126850.0,0.0
2734.0,Technology,United States,CA,2023,1,0,0.0,142500.0,0.0
2734.0,Technology,United States,Unknown,2023,1,0,0.0,107500.0,0.0
2737970.0,Technology,United States,IN,2023,1,0,0.0,110148.0,0.0
2737970.0,Technology,United States,TX,2023,1,0,0.0,65587.0,0.0
2738070.0,Technology,United States,CA,2023,1,0,0.0,43800.0,0.0
2738213.0,Technology,United States,NV,2023,1,1,0.2,,1.0
2739771.0,Technology,United States,CO,2023,1,0,0.0,105000.0,0.0
2740813.0,Technology,United States,NJ,2023,1,0,0.0,,0.0
2740813.0,Technology,United States,TX,2023,1,0,0.0,,0.0
27412.0,Technology,United States,TX,2023,1,0,0.0,,0.0
2742193.0,Technology,United States,CA,2023,1,1,0.55,188000.0,1.0
2743.0,Technology,United States,NY,2023,1,0,0.0,129529.5,0.0
2745991.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
2746223.0,Technology,United States,SD,2023,1,0,0.0,,0.0
2746392.0,Technology,United States,CA,2023,1,0,0.1,190000.0,0.0
2747538.0,Technology,United States,VA,2023,1,0,0.0,,0.0
2749649.0,Technology,United States,TN,2023,1,0,0.0,15.0,0.0
2750410.0,Technology,United States,Unknown,2023,1,0,0.0,208350.0,0.0
2753.0,Technology,United States,TX,2023,1,0,0.0,,0.0
2753017.0,Technology,United States,Unknown,2023,1,0,0.0,122500.0,0.0
2755733.0,Technology,United States,GA,2023,1,0,0.0,,0.0
2756204.0,Technology,United States,NY,2023,1,0,0.0,55.0,0.0
27564.0,Technology,United States,OH,2023,1,0,0.0,,0.0
2756411.0,Technology,United States,CT,2023,1,0,0.0,52500.0,0.0
27573.0,Technology,United States,TX,2023,1,0,0.0,,0.0
2763211.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
2764631.0,Technology,United States,CA,2023,1,0,0.0,110000.0,0.0
2767863.0,Technology,United States,Unknown,2023,1,0,0.0,60000.0,0.0
276981.0,Technology,United States,IL,2023,1,0,0.0,,0.0
27717.0,Technology,United States,DC,2023,2,0,0.0,,0.0
27722.0,Technology,United States,FL,2023,1,0,0.0,,0.0
2774891.0,Technology,United States,Unknown,2023,2,1,0.275,,0.5
2775.0,Technology,United States,NJ,2023,1,0,0.0,,0.0
2775.0,Technology,United States,PA,2023,1,0,0.0,,0.0
27752.0,Technology,United States,CA,2023,3,0,0.0,98298.66666666667,0.0
277579.0,Technology,United States,NC,2023,1,0,0.0,,0.0
27758.0,Technology,United States,CA,2023,1,0,0.0,24.0,0.0
2776020.0,Technology,United States,MO,2023,1,0,0.0,,0.0
2777233.0,Technology,United States,TX,2023,1,0,0.0,,0.0
277732.0,Technology,United States,RI,2023,1,0,0.0,,0.0
2779571.0,Technology,United States,CO,2023,1,0,0.0,75000.0,0.0
27803.0,Technology,United States,OH,2023,2,0,0.0,,0.0
2780388.0,Technology,United States,GA,2023,1,0,0.0,22.375,0.0
2780388.0,Technology,United States,TX,2023,1,0,0.0,72672.5,0.0
2780388.0,Technology,United States,Unknown,2023,6,0,0.0,134808.0,0.0
27821.0,Technology,United States,OR,2023,1,0,0.0,77500.0,0.0
27837.0,Technology,United States,RI,2023,2,0,0.0,58.7625,0.0
2786526.0,Technology,United States,Unknown,2023,1,0,0.0,95000.0,0.0
278713.0,Technology,United States,OH,2023,1,0,0.0,32.51,0.0
27872.0,Technology,United States,GA,2023,1,0,0.0,,0.0
2788204.0,Technology,United States,MI,2023,1,0,0.0,,0.0
2788204.0,Technology,United States,Unknown,2023,1,0,0.0,67.5,0.0
2788204.0,Technology,United States,WA,2023,1,0,0.0,55.0,0.0
27903.0,Technology,United States,MD,2023,1,1,0.75,,1.0
27921.0,Technology,United States,CA,2023,1,0,0.0,3813.0,0.0
2796796.0,Technology,United States,PA,2023,1,0,0.0,85000.0,0.0
28014.0,Technology,United States,CT,2023,1,0,0.0,,0.0
2803017.0,Technology,United States,AZ,2023,1,0,0.0,,0.0
28052.0,Technology,United States,TX,2023,1,0,0.0,,0.0
280561.0,Technology,United States,MD,2023,1,0,0.0,103499.5,0.0
280582.0,Technology,United States,Unknown,2023,1,0,0.0,60000.0,0.0
280603.0,Technology,United States,CA,2023,1,1,0.30000000000000004,65.0,1.0
2811769.0,Technology,United States,Unknown,2023,1,0,0.0,72250.0,0.0
28120168.0,Technology,United States,CA,2023,2,0,0.0,172500.0,0.0
28123960.0,Technology,United States,TX,2023,1,0,0.0,,0.0
28124918.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
28126361.0,Technology,United States,CA,2023,1,0,0.0,82500.0,0.0
28129827.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
28130220.0,Technology,United States,NY,2023,1,0,0.0,195451.5,0.0
28132450.0,Technology,United States,AL,2023,1,0,0.0,,0.0
28134151.0,Technology,United States,UT,2023,1,0,0.0,97500.0,0.0
28134770.0,Technology,United States,NY,2023,1,0,0.0,95000.0,0.0
281351.0,Technology,United States,Unknown,2023,1,0,0.0,145000.0,0.0
28145130.0,Technology,United States,CA,2023,1,1,0.55,124000.0,1.0
28149455.0,Technology,United States,NJ,2023,1,0,0.0,,0.0
28154.0,Technology,United States,TX,2023,1,0,0.0,,0.0
28169.0,Technology,United States,NC,2023,4,0,0.0,,0.0
28186909.0,Technology,United States,MN,2023,1,0,0.0,,0.0
2819.0,Technology,United States,FL,2023,1,0,0.0,,0.0
28209.0,Technology,United States,Unknown,2023,1,0,0.0,70000.0,0.0
2821604.0,Technology,United States,Unknown,2023,1,1,0.45,90000.0,1.0
282563.0,Technology,United States,FL,2023,1,0,0.0,,0.0
28270.0,Technology,United States,TX,2023,1,0,0.0,,0.0
2831596.0,Technology,United States,GA,2023,1,0,0.0,,0.0
2831596.0,Technology,United States,OH,2023,2,0,0.0,,0.0
2832056.0,Technology,United States,TN,2023,1,0,0.0,,0.0
283314.0,Technology,United States,PA,2023,1,0,0.0,,0.0
28332.0,Technology,United States,AL,2023,1,0,0.0,,0.0
28345.0,Technology,United States,Unknown,2023,1,0,0.0,28.385,0.0
283513.0,Technology,United States,FL,2023,1,0,0.0,,0.0
2835736.0,Technology,United States,MA,2023,1,1,0.75,,1.0
2836503.0,Technology,United States,NY,2023,1,1,0.45,110000.0,1.0
2837787.0,Technology,United States,DC,2023,1,0,0.0,,0.0
283807.0,Technology,United States,FL,2023,1,0,0.0,21.0,0.0
28409.0,Technology,United States,Unknown,2023,1,0,0.0,85061.5,0.0
284165.0,Technology,United States,OH,2023,4,0,0.0,29.0,0.0
2843538.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
28439179.0,Technology,United States,CA,2023,1,0,0.0,285000.0,0.0
2848937.0,Technology,United States,NJ,2023,1,0,0.0,,0.0
2848937.0,Technology,United States,PA,2023,1,1,1.0,248970.0,1.0
2849719.0,Technology,United States,Unknown,2023,2,0,0.0,1000.0,0.0
28498.0,Technology,United States,PA,2023,4,0,0.0,,0.0
285027.0,Technology,United States,IL,2023,1,0,0.0,,0.0
2851993.0,Technology,United States,TN,2023,1,0,0.0,,0.0
28526.0,Technology,United States,FL,2023,1,0,0.0,34.0,0.0
28526.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
28541750.0,Technology,United States,DC,2023,1,0,0.0,,0.0
28542010.0,Technology,United States,GA,2023,1,0,0.0,,0.0
2855513.0,Technology,United States,GA,2023,1,0,0.0,,0.0
2855513.0,Technology,United States,IN,2023,1,0,0.0,,0.0
2855513.0,Technology,United States,NC,2023,1,0,0.0,,0.0
2855513.0,Technology,United States,TX,2023,1,0,0.0,,0.0
285650.0,Technology,United States,TX,2023,1,0,0.0,,0.0
2856513.0,Technology,United States,WI,2023,1,0,0.0,,0.0
28573097.0,Technology,United States,MI,2023,1,0,0.0,20.0,0.0
2857634.0,Technology,United States,AZ,2023,1,0,0.0,190550.0,0.0
2857634.0,Technology,United States,FL,2023,1,0,0.0,190550.0,0.0
2857634.0,Technology,United States,GA,2023,1,0,0.0,190550.0,0.0
2857634.0,Technology,United States,MA,2023,1,0,0.0,190550.0,0.0
2857634.0,Technology,United States,NY,2023,1,0,0.0,190550.0,0.0
2857634.0,Technology,United States,Unknown,2023,1,0,0.0,190550.0,0.0
2857634.0,Technology,United States,WA,2023,1,0,0.0,,0.0
2857644.0,Technology,United States,LA,2023,2,2,0.25,,1.0
285809.0,Technology,United States,MA,2023,1,0,0.0,,0.0
2859.0,Technology,United States,CA,2023,2,2,0.45,32.5,1.0
2859.0,Technology,United States,DE,2023,1,0,0.0,188000.0,0.0
2859.0,Technology,United States,PA,2023,1,0,0.0,112998.0,0.0
2859.0,Technology,United States,TX,2023,1,0,0.0,69000.0,0.0
2859.0,Technology,United States,VA,2023,1,1,0.45,,1.0
28595302.0,Technology,United States,TX,2023,1,0,0.0,,0.0
28597765.0,Technology,United States,NJ,2023,1,0,0.0,,0.0
28597765.0,Technology,United States,PA,2023,1,0,0.0,20.39,0.0
28613987.0,Technology,United States,NY,2023,1,0,0.0,70000.0,0.0
28615633.0,Technology,United States,MD,2023,1,0,0.0,,0.0
28631800.0,Technology,United States,TX,2023,1,0,0.0,,0.0
28631800.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
286379.0,Technology,United States,TX,2023,1,0,0.0,155000.0,0.0
28642908.0,Technology,United States,TX,2023,1,0,0.0,,0.0
28649902.0,Technology,United States,AL,2023,1,0,0.0,,0.0
2866215.0,Technology,United States,FL,2023,1,0,0.0,,0.0
28665474.0,Technology,United States,IL,2023,1,0,0.0,,0.0
28669777.0,Technology,United States,NV,2023,1,0,0.0,24.65,0.0
2870989.0,Technology,United States,Unknown,2023,2,1,0.425,192500.0,0.5
2872071.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
2872912.0,Technology,United States,IL,2023,1,0,0.0,,0.0
2875.0,Technology,United States,NY,2023,1,0,0.0,62.0,0.0
2875.0,Technology,United States,Unknown,2023,3,0,0.0,38.5,0.0
287711.0,Technology,United States,FL,2023,1,0,0.0,,0.0
287711.0,Technology,United States,GA,2023,1,0,0.0,67500.0,0.0
287711.0,Technology,United States,NY,2023,1,0,0.0,10.0,0.0
2878599.0,Technology,United States,RI,2023,1,0,0.0,82500.0,0.0
2880.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
28810.0,Technology,United States,TX,2023,1,0,0.0,,0.0
2881662.0,Technology,United States,Unknown,2023,1,1,0.55,,1.0
2882.0,Technology,United States,MI,2023,1,0,0.0,,0.0
28850513.0,Technology,United States,IN,2023,1,0,0.0,,0.0
28893.0,Technology,United States,IL,2023,1,0,0.0,,0.0
28893.0,Technology,United States,Unknown,2023,2,0,0.0,,0.0
28899.0,Technology,United States,NJ,2023,1,0,0.0,205000.0,0.0
28899.0,Technology,United States,Unknown,2023,1,0,0.0,107500.0,0.0
2891929.0,Technology,United States,Unknown,2023,1,0,0.0,105000.0,0.0
28923.0,Technology,United States,CA,2023,1,0,0.0,82500.0,0.0
28923.0,Technology,United States,Unknown,2023,1,0,0.0,128300.0,0.0
28923.0,Technology,United States,VA,2023,1,0,0.0,128300.0,0.0
2893296.0,Technology,United States,IL,2023,1,0,0.0,,0.0
2895.0,Technology,United States,MA,2023,2,0,0.0,,0.0
2896.0,Technology,United States,MA,2023,1,0,0.0,,0.0
28974109.0,Technology,United States,AL,2023,1,0,0.0,,0.0
28974109.0,Technology,United States,OH,2023,3,0,0.0,,0.0
28974109.0,Technology,United States,Unknown,2023,1,0,0.0,70850.0,0.0
28974109.0,Technology,United States,VA,2023,3,1,0.25,129200.0,0.3333333333333333
28977553.0,Technology,United States,TX,2023,1,0,0.0,,0.0
28978143.0,Technology,United States,MA,2023,3,0,0.0,,0.0
28978381.0,Technology,United States,Unknown,2023,1,0,0.0,21.0,0.0
2898.0,Technology,United States,MN,2023,1,0,0.0,,0.0
28989621.0,Technology,United States,Unknown,2023,1,0,0.1,,0.0
29012947.0,Technology,United States,IN,2023,1,0,0.0,222500.0,0.0
29012947.0,Technology,United States,Unknown,2023,1,0,0.0,120.0,0.0
2901787.0,Technology,United States,Unknown,2023,1,0,0.0,92500.0,0.0
29037477.0,Technology,United States,TX,2023,1,0,0.0,,0.0
290493.0,Technology,United States,IL,2023,1,0,0.0,,0.0
2906528.0,Technology,United States,CA,2023,1,1,0.45,60000.0,1.0
2906528.0,Technology,United States,UT,2023,1,1,0.45,72500.0,1.0
2906528.0,Technology,United States,Unknown,2023,1,1,0.45,215000.0,1.0
290660.0,Technology,United States,Unknown,2023,1,0,0.0,150000.0,0.0
290727.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
2908367.0,Technology,United States,AZ,2023,1,0,0.0,,0.0
2908367.0,Technology,United States,FL,2023,1,0,0.0,,0.0
2908367.0,Technology,United States,KY,2023,1,0,0.0,90000.0,0.0
2908367.0,Technology,United States,MA,2023,1,0,0.0,89400.0,0.0
2908367.0,Technology,United States,MN,2023,1,0,0.0,87500.0,0.0
2908367.0,Technology,United States,NC,2023,1,0,0.0,107500.0,0.0
2908367.0,Technology,United States,Unknown,2023,1,0,0.0,86500.0,0.0
2908367.0,Technology,United States,WI,2023,1,0,0.0,350000.0,0.0
29088099.0,Technology,United States,MD,2023,1,0,0.0,,0.0
29091.0,Technology,United States,Unknown,2023,1,1,0.2,,1.0
2909349.0,Technology,United States,CA,2023,1,0,0.0,,0.0
2911.0,Technology,United States,AZ,2023,1,0,0.0,,0.0
2911.0,Technology,United States,TX,2023,3,0,0.0,,0.0
2911.0,Technology,United States,Unknown,2023,1,1,0.2,191100.0,1.0
2913349.0,Technology,United States,MI,2023,1,0,0.0,,0.0
2915.0,Technology,United States,NJ,2023,1,0,0.0,,0.0
2915.0,Technology,United States,PA,2023,1,0,0.0,,0.0
29160.0,Technology,United States,CA,2023,1,0,0.0,24.53,0.0
29160.0,Technology,United States,NY,2023,1,0,0.0,,0.0
29215.0,Technology,United States,VT,2023,1,0,0.0,,0.0
29215687.0,Technology,United States,CO,2023,1,0,0.0,,0.0
2922575.0,Technology,United States,OH,2023,1,0,0.0,,0.0
2922575.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
2925058.0,Technology,United States,MN,2023,1,0,0.0,,0.0
2926262.0,Technology,United States,GA,2023,1,0,0.0,,0.0
2926262.0,Technology,United States,IL,2023,1,0,0.0,,0.0
2927497.0,Technology,United States,TX,2023,1,0,0.0,55000.0,0.0
2927980.0,Technology,United States,Unknown,2023,1,0,0.0,45000.0,0.0
2928506.0,Technology,United States,CO,2023,1,0,0.0,48.4,0.0
2928642.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
2928769.0,Technology,United States,WI,2023,1,0,0.0,50000.0,0.0
29293182.0,Technology,United States,Unknown,2023,1,0,0.0,120000.0,0.0
29296664.0,Technology,United States,CA,2023,1,0,0.0,,0.0
29296664.0,Technology,United States,NY,2023,1,0,0.0,,0.0
29308.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
2931.0,Technology,United States,MA,2023,1,0,0.0,,0.0
29316587.0,Technology,United States,MO,2023,1,0,0.0,,0.0
29334397.0,Technology,United States,MD,2023,1,0,0.0,,0.0
2934.0,Technology,United States,Unknown,2023,2,0,0.0,108050.0,0.0
29352.0,Technology,United States,MI,2023,1,0,0.0,,0.0
2936694.0,Technology,United States,MI,2023,1,1,0.55,113500.0,1.0
2936694.0,Technology,United States,NE,2023,1,0,0.0,,0.0
29367821.0,Technology,United States,CA,2023,1,0,0.0,4639.0,0.0
293819.0,Technology,United States,TX,2023,1,0,0.0,18.0,0.0
29399.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
294125.0,Technology,United States,TX,2023,1,0,0.0,,0.0
294125.0,Technology,United States,Unknown,2023,2,0,0.0,,0.0
2943678.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
294374.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
2944478.0,Technology,United States,Unknown,2023,1,1,0.55,175000.0,1.0
29448.0,Technology,United States,RI,2023,1,0,0.0,,0.0
294502.0,Technology,United States,NJ,2023,1,0,0.0,49000.0,0.0
2949451.0,Technology,United States,CA,2023,1,1,0.45,,1.0
29497.0,Technology,United States,AL,2023,1,0,0.0,80000.0,0.0
29497.0,Technology,United States,CO,2023,1,0,0.0,72500.0,0.0
29497.0,Technology,United States,MD,2023,1,0,0.0,145000.0,0.0
2952271.0,Technology,United States,TX,2023,1,0,0.0,105000.0,0.0
2953670.0,Technology,United States,GA,2023,1,0,0.1,,0.0
295604.0,Technology,United States,CA,2023,1,0,0.0,22.235,0.0
2957445.0,Technology,United States,CA,2023,1,0,0.1,152600.5,0.0
29579.0,Technology,United States,CA,2023,1,0,0.0,21.5,0.0
2958.0,Technology,United States,TX,2023,1,0,0.0,,0.0
29620.0,Technology,United States,IL,2023,1,0,0.0,,0.0
2963249.0,Technology,United States,CA,2023,1,1,0.30000000000000004,,1.0
29639.0,Technology,United States,VA,2023,1,0,0.0,145000.0,0.0
2964798.0,Technology,United States,CA,2023,1,0,0.0,100000.0,0.0
29686.0,Technology,United States,Unknown,2023,1,0,0.0,,0.0
2971337.0,Technology,United States,Unknown,2023,1,0,0.0,22.61,0.0
2972588.0,Technology,United States,NC,2023,1,0,0.0,,0.0
